1563,neutral,Varsity Fanclub will never be the same,neutral
1570,neutral,arania nope i cant figure out how to get the updates on my blackberry   i need to go running too,neutral
1573,neutral,Is up so early and proppa shattered and knackered,neutral
1575,neutral,Shame Ive gotto go to work,neutral
1582,neutral,ayawan I actually meant to type quotend of Septemberquot but I was in the middle of a conversation with someone and I cant multitask,neutral
1590,neutral,iÃ¯Â¿Âm ill bueeee,neutral
1593,neutral,BARACKOKITTY ur right i dont have a reason to be up early but im sure my niece will be in my room in a few hrs botherin me,neutral
1596,neutral,to spend the weekendto not spend the weekendthat is hte question that is on my mind,neutral
1605,neutral,My door looks naked   It makes my room feel bigger though,neutral
1613,neutral,lumivalkoinen nice you look awesome in photos  whereas I look like a drunken soccer fan in all of mine,neutral
1641,neutral,almost 100 cases of swine in australia hope may still decides to come visits me,neutral
1652,neutral,EnglishRoses Equations and graphs,neutral
1657,neutral,Addicted to Glee watching the video over and over againI should be out,neutral
1659,neutral,I had a horrible dream  it had to do with a scary face now im awake for the rest of the night God dammit ,neutral
1668,neutral,brandillio that would be most ideal Howevernow I dont see myself leaving before 3  Gonna have to take a rain check,neutral
1670,empty,Good night twitter friends  Im nodding off at the puter,neutral
1678,empty,I want it to be Wednesday already so I can hurry up and go to New Zealand so Im busy and not sitting here bored and stressing,neutral
1679,neutral,   Google Chrome         Firefox,neutral
1680,neutral,yarivs Storysize is 2 and its posted as a short story not one liner but doesnt show up in any news friends can see Only in wall,neutral
1683,neutral,bannersrus hemp cloth is marvelous but unfortunately no,neutral
1688,neutral,bronwen jjprojects you might have missed my latest experiment  I know blogs have too many words these days  httptinyurlcomne6twc,neutral
1701,neutral,You need to remember the data the customer has entered on previous pages when they use the back button So so many dont do this,neutral
1705,neutral,NOT excited for 32 people reservation in the morning  damn LOVIN halo3 right now for sure too,neutral
1708,neutral,Is there a way to block followers  I have no idea who you are   Sorry,neutral
1714,empty,so had a freakin lond thursday  ready to hit the hay and surprise surprise I cant freakin sleep  Boo,neutral
1715,neutral,i really dont want to go to the eisteddfod concert tonight it would be ok if i didnt have to wear the dumb band uniform,neutral
1721,neutral,i now have 3 new videos on my ipod i delted a few so i could replace them,neutral
1728,neutral,trying to finish moving stuff for tonight dont feel good,neutral
1730,neutral,Mudweight hauled in for last time by dandypig  httpyfrogcom0zr2jqj,neutral
1738,neutral,1 month ahaha AND i dunno if I can go tomorrow LMAO cause i went today   Freakin filipino parents AHA,neutral
1742,empty,106jackfm Im not thats why Im sulking  not free all day,neutral
1752,neutral,forecast in sf for friday may 29 66 degrees,neutral
1757,neutral,emcrxtna 1 month ahaha AND i dunno if I can go tomorrow LMAO cause i went today  Freakin filipino parents AHA,neutral
1759,neutral,excited for YSJ Summer Ball  I wish we had one too,neutral
1761,neutral,melkoo Hi Mel if you feel unhappy just take a bit of fries but dont overdo  If can help it dont,neutral
1763,empty,Lacrimae Pfft there you go with the logic again,neutral
1764,neutral,Bkk_Saluja but i think the choco diet is worse  cuz every time ur hungry ur only allowed to eat a tiiiny piece of chocolate D,neutral
1765,neutral,its about rain here or its just plain cloudy i dont know which,neutral
1766,neutral,keytar make up your mind,neutral
1779,empty,Today  marking 135,neutral
1783,neutral,Maxsterism naisee is it bad that i can see lens flares all arond me while listening to it XD cant really catch what theyre saying tho,neutral
1784,neutral,Cookie_Monstr  u may try Prism httpprismmozillacom,neutral
1786,neutral,httpwwwspeedtestnetresult483892161png i get good download speed only when no one else is using the connection,neutral
1789,neutral,foodfoodFOOD,neutral
1790,neutral,laubow_  me too,neutral
1794,neutral,Hitting the docks soon,neutral
1799,neutral,Too much sand in the SD 790 from pismo this weekend ANOTHER canon powershot broken 2nd one in a year  What to buy this time,neutral
1811,neutral,itsJorx what do you mean jorx,neutral
1814,neutral,madpierrot maybe itll listen to you  dude its like three in the morning what time is it over there,neutral
1818,neutral,I used to have a remote for my tv,neutral
1820,neutral,leslieyuko mine too,neutral
1821,neutral,So tired,neutral
1830,neutral,thinks Coast Capital sent her work number to telemarketers,neutral
1833,neutral,poohbaby91 hey you WHORE thats kinda mean dont yu think,neutral
1836,neutral,httpbitlyLaZEL  Wow Christian Lacroix bankrupt sad,neutral
1837,neutral,Brownie sundaes at Five and Dumpster Blood Bros on iTunes Palm Reader was closed  Fun at the 371 anyway,neutral
1840,neutral,i have much to learn,neutral
1842,empty,is tired of being tired,neutral
1844,neutral,taylorswift13 so my friends are coming to see you on NYCbut im on stupid vaca in the stupid cayman islands so i cnt go  iloveyoult3,neutral
1845,neutral,Yaelzraw fell asleep with techno songs on shuffle Loud  Its been on for hours Im too lazy to go turn it off He has like 800,neutral
1849,neutral,J2thaESSICA also just spoke to my lt3              Ã¯Â¿ÂtearÃ¯Â¿Â,neutral
1860,neutral,Sitting waiting for an exam to start,neutral
1861,neutral,am hungry agaaaaaaiiiin maaaam,neutral
1863,empty,LittleLee yup way to fucking early and Im already at work,neutral
1872,neutral,Morning folks Light tweeting today Hurrah from the crowd cos Ive a busy Friday Me inside sunshine out,neutral
1874,neutral,Oh dear Travellers moved onto land very near my house They always leave a bloody mess and council take a year b 4 they clean it up,neutral
1875,neutral,I cant have any pets in the appartment I really want so no rat yet,neutral
1876,neutral,going to work soon,neutral
1879,neutral,So hot today  Why must it be a weekday,neutral
1880,neutral,IT DIDNT WORK,neutral
1881,neutral,Im going to see Le Mis tonight  myonlysanction ugh so jealous aw  im a sucker for musicals but i httptumblrcomxtl1wb089,neutral
1888,neutral,Gotta sleep and then off to work,neutral
1890,neutral,listens to MSI and bakes banana bread How weird is she Remarkably not so much anymore,neutral
1904,empty,katiemoffat I was never a good stereotypical teen,neutral
1906,neutral,whatthelillyyo we just missd each otha again I was at disney all day YESTERday,neutral
1907,neutral,i wanna go vivid light walk,neutral
1911,neutral,is it weird that i really want a harry potter bed spread and pillows i wish i could find one that wasnt gryffindor,neutral
1915,neutral,CHEVerlyHillz im hella pushin for ithow was tha graduationsorry i couldnt smash thru,neutral
1917,neutral,what am i doing what can i do,neutral
1918,neutral,wishes that she has a private jet so that she can go see her BFF  times like this ok okot really thinking of carbon footprint here,neutral
1919,neutral,That seized bolt ya its still stuck The bushing is actually seized to the bolt very very lame   Perhaps some heat will work,neutral
1923,empty,I spent my free time over the last few days converting my server to 64bit getting VTx working etc just to get something to run No Luck,neutral
1934,neutral,ammaryasir link  I need go on my laptop then sigh,neutral
1941,neutral,tsarnick This year,neutral
1947,neutral,You know time was you could look at a Web pages source code and figure out how it worked Now it takes a lot more effort,neutral
1949,neutral,is laying in bed wishing i could meet Kellan Lutz haha im a nerddream on,neutral
1959,neutral,mikdev  i leave the 27th back the 5th or 6th,neutral
1963,neutral,you forgot your fans too  haha,neutral
1976,neutral,O and i have to wear a damn jacket today cos i didnt notice a mark on my shirt,neutral
1979,neutral,amazondotjon Can you ask Ryan why he stopped following me on Twitter,neutral
1982,neutral,should be going to bed but cannot sleep right now,neutral
1995,empty,httptwitpiccom665w2  see miles away,neutral
1996,neutral,is desperate to go to the venice beinnale,neutral
1997,neutral,Sleep Work tomorrow,neutral
1999,neutral,got GREATscores im off a while for exam yeaps,neutral
2025,neutral,blucu so u arent going to be in Chicago,neutral
2028,neutral,I think Ive finally reached the point in my life where I need a nasal hair trimmer,neutral
2035,neutral,antwanduncan ew tongue kiss,neutral
2036,neutral,Walls of Jericho please come to WORCESTER asap Candace pleeaassee Why did Flee the Seen call it quits whyyy,neutral
2038,neutral,smallchou Im still working,neutral
2055,neutral,sometimes spam leaks in to the message board,neutral
2056,neutral,stalyn Yeh I suppose but its not the same you know To me Henry isnt really a gunner any more,neutral
2072,neutral,need to pass the exams,neutral
2076,neutral,Every element in the DOM with children is a single parent,neutral
2079,neutral,zaam Its is in the July issue of OXM so I dont have anything to link you to right now,neutral
2080,neutral,I give in to easily,neutral
2090,neutral,I need a present for my mom  Could anybody help me ,neutral
2092,empty,sore throat Planning the TET outing to Marwell thoughgood times,neutral
2094,neutral,Guess what happened to my butt yesterday Yes  Annas finger came for a visit and I said nothing about it,neutral
2102,neutral,milosundae akhrnya The Hills nggi90210nya macet2HIMYM cm ada season4pdhl gw nyari season3nya,neutral
2109,neutral,Surgery when I wake up,neutral
2118,neutral,lorrainelock they are having a closing down sale     does not look good,neutral
2136,neutral,go to my fathers house or notthat is the questiondomestic food and people around me vs my bedmy tv and my worlddont know,neutral
2138,neutral,kegrocks I did one last night  it will be available in dvd blue ray and digital download via the iTunes store by the end of the week,neutral
2139,neutral,mrspaulkjonas No havent heard anything about the show   It hasnt been on on saturday nights but there are the occasional sunday reruns,neutral
2146,neutral,grum have you seen whos knocked you off top spot on wefollow for perth,neutral
2148,neutral,dreamsthedream dreamsthedream dreamsthedream I came back to Germany yesterday My five days in the UK were over,neutral
2150,neutral,3 I really want to see quotUpquot,neutral
2157,neutral,Because twitter is about being an attention whore meet new haircut same as the old one httpunu8748 She refused to cut a fringe,neutral
2160,neutral,I guess Im just not smoking tonight,neutral
2163,neutral,Oh crp  Placebo tix and Tori Amos both go on sale at 9am Anticipating hot cake distribution of both,neutral
2169,neutral,34 through project car 1,neutral
2170,neutral,playing bejewled on facebook damn it i want a higherscore,neutral
2171,neutral,starting to wonder if Im going to get this job came across as though id find work elsewhere if needs must not intentionally,neutral
2178,neutral,Lovely morning to cycle to work but met with a 29 degree office,neutral
2182,neutral,going to work its 330am,neutral
2185,empty,sleep whats sleep again Ive seem to have forgottten the meaning too much on my mind or its just my usual insonmia,neutral
2198,neutral,On the train now I forgot by charger  that means no whoshere for me today till I get home haha  but Id still tweet u guys xxx,neutral
2206,neutral,nothing,neutral
2212,neutral,krissysalisbury dont ask  Hoping that today will be an improvment on the rest of the week Looking forward to the weekend weather,neutral
2215,neutral,10 days to recover from ligament damage from now will give me about 3 days to train for the 5k,neutral
2217,neutral,NellaGrl 64 degrees would be a dream its 75 in Boise still,neutral
2225,neutral,feel like am at one of those gyms where the machines work you rather than you them,neutral
2237,neutral,wishes wag na sana ma reject thesis proposal ko nadedepress na ko eh goodluck annoyed  httpplurkcompwy27u,neutral
2238,neutral,DamoDarko yep i wish they were all playing dubiln,neutral
2243,empty,dog just farted  so bad,neutral
2246,neutral,lunch at 530pm,neutral
2247,neutral,assignments,neutral
2249,empty,Alegrya Yeah Ive got the same issue  signed up but no confirmation email,neutral
2253,neutral,prepare yourself,neutral
2258,neutral,Silbersurfer TOLD YOU,neutral
2260,neutral,pyroezra but you should move here I have school,neutral
2267,neutral,Eating pringles at nearly 1 AM really reminds me  of touring with the Jonas Brothers dont askI miss that so much,neutral
2268,empty,davidnikel i dont even know what sporting social enterprise means,neutral
2269,neutral,Emsy Your pic didnt show up for me  Boo All the other pics on that site show up but not yours,neutral
2278,neutral,lady_jane   hope yours will go away quicker than mine 10 weeks now and counting,neutral
2285,neutral,Just finished watching terminator Other than the music nothing is great,neutral
2294,neutral,So I am working on the news as well while I am doing all of this amp Rob is all over the place  No wonder that boy never gets left alone,neutral
2298,neutral,tsarnick Yeah that was my thumb last night Sorry,neutral
2306,neutral,grantarnow WHY DIDNT I SEE YOU,neutral
2307,empty,Just watched Mall Cop Wasnt that funny but wasnt too bad I guess I kinda wish I still worked at a movie theater,neutral
2311,neutral,backache,neutral
2319,empty,The sun is shining and Im stuck in work,neutral
2322,neutral,pyroezra idk if i could  it would cost me soo much there,neutral
2331,empty,MAGUSWEAVER dont follow me You will ruin my twitter experience,neutral
2338,neutral,beakpie yes Yes you will,neutral
2349,neutral,Ghhh Went an hour earlier to bed thinking ill get an area hr of sleep woke up an hr earlier Today is gonna be a looooong one again,neutral
2351,neutral,AdamAxon That bloody free kick after 1 min 07 seconds was sooooooo close to going inif only,neutral
2352,neutral,contemplating when to hand in my lovely car,neutral
2354,neutral,Live TV coming to the XBox 360  But only if you live in the UK  httptinyurlcomkq47ah,neutral
2356,neutral,you people are missing the point here instead of god loosing followers hes GAINING over 50 new ppl in 6 hours,neutral
2357,neutral,munzee the 1424 is definitely going sold the 70200 and 200F2 is  too HEAVY  Think Ill get away with the 5085 Twedding,neutral
2363,neutral,Samm_xo Today yeah,neutral
2364,neutral,justin_roe oh well  Ive never seen him do anything before so Im not gonna say anything,neutral
2368,neutral,markboulton robertmills Looks like Im on tea duty all day,neutral
2373,neutral,3wordsaftersex my turn yet,neutral
2375,neutral,WANTS TO GO TO SLEEP WITH THE SOUND OF THE RAIN,neutral
2379,neutral,ac07 LOL Academyish Haha I really really miss OB,neutral
2388,neutral,down in my series with denver on 2k9 31,neutral
2402,neutral,RaNTeLLDaT I KNO I SHOULDA CAME,neutral
2407,neutral,I wish I had company,neutral
2410,neutral,has woken up feeling a little speciali dont thing drink the bar dry is on the cards when i finally sober up its home time i think,neutral
2412,neutral,BuddyThePuggy Poor Buddy being teased by mini puggy  I think what you need is a PUGHUG,neutral
2416,neutral,breakfastnt wasnt much of a debate,neutral
2419,neutral,Only four full days left in Aussieland I dont want to go home,neutral
2420,neutral,Theyre gone,neutral
2431,neutral,on way to work,neutral
2432,neutral,is sick in the doctors waiting room,neutral
2441,neutral,Jay5920 leave Fraser alone,neutral
2451,neutral,trying to understand why WHY i joined twittereveryone else was doing it i felt left out,neutral
2452,neutral,Mogeezie u ever jus fell like damn i jus want to cake it n lay next to ur babywatch movies chill freak on all night,neutral
2456,neutral,Just wants to stay in bed all day but has to go to work instead  sux,neutral
2463,neutral,Dizzy  I wanna lie die but those calories arent gonna just balk because I ignore them,neutral
2464,neutral,is super tired,neutral
2465,neutral,just realized that Chris Lake was spinning in stockholm yesterday and I missed it,neutral
2473,neutral,I almost lost you again phone  silly indy,neutral
2475,neutral,inrsoul I cant buy only rent,neutral
2483,neutral,ELJmcfly Were done so much for them then brazilians ha but no meh i think they love the other countries more then the UK,neutral
2489,neutral,work sucked  another 8 hour shift with only 30 dollars to show for    i need a new job,neutral
2490,empty,I had 2 buy a new washer bought the dryer 2  Dryer labeled electric but is gas   GRRR  Now we have 2 load it up tomorrow 2 return it,neutral
2491,neutral,SophiaF3F3 word im always up,neutral
2499,neutral,hates karma down bakit kse nilagnat aq khpon  httpplurkcompwy4ju,neutral
2504,neutral,IS BORED Cant even tease people now,neutral
2505,neutral,geekinpink804  i cant,neutral
2507,empty,Curse you breakfast godsfull bowl of cereal  not enough milk ,neutral
2518,neutral,Two day hangover,neutral
2519,neutral,Im not here this weekend  See you monday twitters,neutral
2535,neutral,Tummy bugs are lame Got about an hours sleep if that,neutral
2542,neutral,Badger5000 probably but the yoot dont care no more grandad,neutral
2546,neutral,bbyowls i know   but its better than nothing,neutral
2548,neutral,Pyroezra i know hella  i wish i could be how my mom was and just move across the usa,neutral
2549,empty,what the hell am i doing awake this early,neutral
2551,neutral,From__Hell beeeeaaaaatooooo,neutral
2555,neutral,nt online today amp mayb whole of next week  if u havent voted pls do httpbitlyhHigd,neutral
2563,neutral,Cant concentrate  need a booster to woork,neutral
2567,neutral,Lickasha sorry 19femaleatl very lonely,neutral
2571,neutral,tried to bing today not operational in australia yet,neutral
2575,neutral,RAIN AAAAAAAAAAHHHHHHHH im gonna melt damn its cold freakin cold  brrrrrr,neutral
2578,neutral,it says not in stock,neutral
2579,neutral,Beer in the fridge,neutral
2581,neutral,Jalanii awwww wat i was gonna buy myself something pretty  nvm,neutral
2587,neutral,Ah this is getting to me,neutral
2609,neutral,eucalyptusapp I saw the note in FAQ about other languages  any thing that would change your mind need any help or anything else,neutral
2618,neutral,Roy_Thomas ahhhh probably willnot good  u been Dubai before,neutral
2622,neutral,zacktate  where u goin,neutral
2625,neutral,psychorn We are at alexander Just had a 3 course dinner and i am wearing someone elses red wine,neutral
2630,neutral,I just spent 2 hours looking for a blog topic and ended up inventing my own  grrrr    httpbitlyQRz6y,neutral
2637,neutral,charlieboy808  thats if u go on a weekend,neutral
2643,empty,femiknitzi Threequarters through I believe Will not finish tonight  I blame errands and a certain loud at a bookstore,neutral
2645,neutral,had a horrible sleep  in a rather bad mood,neutral
2647,neutral,httpisgdIQ03 Microsoft has released Zune also in Europe no HD for us,neutral
2649,neutral,heading to bed somewhat reluctantly as there is Look Around You on at 130 Why must the DVDs be Region 2 only,neutral
2653,neutral,shaundiviney i just got mine but it wouldnt let me call you,neutral
2668,neutral,All of a sudden Im craving broccoli and cheese soup really bad  oh the hunger,neutral
2675,neutral,picat 21,neutral
2677,neutral,Listening to Someday Well Know Its raining,neutral
2679,neutral,Is de examens al beu,neutral
2681,neutral,who wants to be FRIENDS  i need a friend right now,neutral
2683,neutral,Phoebo yeahbut I finish go home get changed etc etc then im off again,neutral
2693,neutral,i have a yucky burn,neutral
2698,neutral,alisonmyra Its called a RipStick  When I had a job I sold a lot of those,neutral
2699,neutral,iminditch yesh and that potato guy is online but hes not live,neutral
2700,neutral,All of a sudden Im craving broccoli and cheese soup really bad my mouth is watering envisioning a bread bowl in my head,neutral
2708,neutral,naughtymutt  an explosion of them in the late eighties we had very odd weather and instead of them migrating the wind blew them back,neutral
2711,neutral,In Kelantan Good to be sort of home pIm guilt stricken after having that turtle egg  Really Wont do it again Really,neutral
2712,empty,catticho diego i know lo ame a jack,neutral
2715,neutral,theguiltshow ikr,neutral
2730,neutral,mikebthatsme ugggh idk how to do that  but i only wanna stop getting texts from twitterr  ilsE,neutral
2731,neutral,riineySTACKEDx lol cnt its too slow,neutral
2743,neutral,thawrite1 oh you and mdotperiod had free drinks thats wasupIm givin up drinkin for a lil bit,neutral
2749,empty,ApDiggles Hes my mothers favorite It was so hard telling her,neutral
2753,neutral,I wanna buy a million copies But i aint that rich  jessicaveronica just buy some more copies urself hahah,neutral
2757,neutral,AlexAllTimeLow  get back to tokyo manwe miss you,neutral
2761,neutral,Least u can get some more Im broke,neutral
2774,neutral,lou_lantos Jeff cant Forcast tonight  He says Saturday hes good at 830 your time Ifyou knowÃ¯Â¿Â you dont have A LIFE on Saturdays,neutral
2775,neutral,so Im taking my life guarding classes fri 79pm sat 96pm sun 94pm and mon 3630pm live eat and breath life guard stuff yay,neutral
2778,neutral,the weather may makes it cause temp fell down to 15C from 30C which were yesterday  ,neutral
2781,neutral,my thumb hurts after breaking the nail,neutral
2787,neutral,Tarale dinner appointment tonight,neutral
2791,neutral,Finally reunited with my Hunny bunnytarzan_0802 I have him for a few days b4 he leaves me again for another week away  work  night,neutral
2801,neutral,leave for calcuttadelhilucknow tomorrow10 days of absence,neutral
2808,neutral,ontrich Yes I do,neutral
2817,neutral,I want more followers,neutral
2818,neutral,i joined this because i think my smith chips invent a flavour competion entry wont be recognised  its  SWEETPOTATOE AND SEASALT  flavour ,neutral
2819,neutral,caitlandkawaii im a pleb  i had to take it out of the freezer and put it in the oven,neutral
2838,neutral,ErikVeland im not in the best financial situation myself at the moment im beyond broke my money is spend as soon as i earn it atm,neutral
2839,neutral,I have to choose between pink and Essendon_FC on Sunday and pink wins Im shattered  Why cant I be healthy enough to go to both,neutral
2840,neutral,TimmyNess for cervical cancer I have to get 2 more,neutral
2845,neutral,assrocket You must be scared to be trolling here You guys are so sad   tcot right,neutral
2857,neutral,Last day in Dijon,neutral
2858,neutral,Back on track with the transcription process Still cant stop my lappy overheating though,neutral
2863,neutral,fine i give in docs again today not being able to breath this morning made me think i should hate docs,neutral
2866,neutral,omg why are the marshmellows in lucky charms so damn tiny now i feel cheated,neutral
2873,neutral,waaaaay over all tht bitchy ninth grade bullshit  half yearly exams over amp im sickkk,neutral
2878,neutral,hannahdevonne Follow both because I dont know which one will send it PS Dont get your hopes up because she may not sen it,neutral
2881,neutral,adsense exchange rate 1  47060   INR ,neutral
2885,neutral,Ekstatikladii sorry love had no left overs  but come through sat  mi casa for tons birthday well have tons of food,neutral
2886,neutral,starts tomorrow and I start to study again,neutral
2890,neutral,Jewel_Lia Should have grabbed some on the way to work,neutral
2895,empty,I fall asleep and didnt get to see the jonas brothers web cast   Still tierd,neutral
2905,neutral,hmm buysellads is following me and to think they declined thehodgecouk for inclusion into there network,neutral
2911,neutral,raerobinson it was just the handle tg,neutral
2914,neutral,im going to miss khyy so much,neutral
2917,neutral,joyeuxmort Miss you too  tomorrow is fridaythe day we usually just lounged around trying to figure out what to do,neutral
2918,neutral,bareknuckleyell not the best way to start your day,neutral
2923,neutral,I should learn not to walk all day and then sprint through sprinklers without stretching,neutral
2924,neutral,i want Van Basten to b the milan manager ,neutral
2927,neutral,i dont have my iphone until maybe next week,neutral
2928,neutral,jus woke up late  runnin to work have students to train,neutral
2930,neutral,l need some more aussies ,neutral
2938,neutral,in a meeting discussion colour of bikeshed,neutral
2940,neutral,emily is over tonight XD work experience is over Jen Im  going to miss seeing you like everyday,neutral
2946,neutral,why do i turn red,neutral
2947,empty,steve_caruso So I took the polish off of the nail of the finger the door handle murdered earlier and well its not pretty,neutral
2964,neutral,Quietjack Im probably going to be doing the same thing,neutral
2966,neutral,Lucalexa thanks  scared of dentists looks like I am going to have to get over it and go,neutral
2974,neutral,34 hours sleep last night  barely functioning,neutral
2979,neutral,Its natsmith88 last Friday today,neutral
2982,neutral,Hmm I should go make a time machine to go forward to 1200 God im genius Oh yeh i dont no how too  x,neutral
2983,neutral,I dont think the Master Cleanse was intended for travelers  feeling gross,neutral
2984,neutral,daniellemhicks lol what where is it,neutral
2987,neutral,I forwarded an email about a cool science event in Canberra and a friend thought it was in Sydney and trekked out to the wrong place,neutral
2993,neutral,Its natsmith88 last Friday today,neutral
2998,neutral,Came out of my house this morning to the stink of cat poo I have cats doing their business in my little bit of garden,neutral
2999,neutral,bah bk on reception  comps aint workingBUT the sun has got his hat on hiphiphoray  x,neutral
3004,neutral,Donnette i am fine just having a headache for days now,neutral
3006,empty,Awake at 4am  cant sleep,neutral
3009,neutral,Got a day of painting,neutral
3011,neutral,Flypside  When it was goodi must creat my presentation in english  by guys ,neutral
3017,neutral,I need to buy a Tablet,neutral
3023,empty,My cucumber has gone limp,neutral
3028,neutral,Got about 2 hours sleep,neutral
3035,neutral,wonders when all of these end hay  httpplurkcompwy9wi,neutral
3047,neutral,julie_posetti Nice reference to LM program in How Journalists Are Using Twitter in Australia but no mention of me   httpbitlyJwuZL,neutral
3050,neutral,just wants to get it over and done with I miss working,neutral
3063,neutral,dreaming_aloud DanBarnes501 and that hindi flick 99 that came out a couple of weeks ago that never made it to the UK,neutral
3066,neutral,awww watching 18 yo britney on snl shes so young and cute and really funny i miss this britney,neutral
3068,neutral,the_prototype09 no where Im working for a bit up here,neutral
3077,neutral,So my life has come down to nothing more then making choices ill only regret later,neutral
3086,neutral,ncremins I could do with another one now myself was back to work on Monday after being off for 7 weeks  not good,neutral
3087,neutral,Dr_DinaSadik forensic mein kya hai bas rat te jaao  and microhavin a micro exam soonthe lab diagnosis of all d individual bacteria,neutral
3102,neutral,Jemistryteam  has demi ever replied to you Coz I havent got any,neutral
3103,neutral,i want a text from short stack but i dont understand the texting thing,neutral
3116,neutral,mgrpowers httptwitpiccom1aida  snood,neutral
3117,neutral,docbaty ow,neutral
3126,neutral,alperdotr i got bored   lunch time,neutral
3136,neutral,Ahmaeya so im listening to this random playlist and its leaning toward serani,neutral
3137,neutral,m_bui yeah right I just accepted my grants and it covered at least 10000 of my school fees tritonlink is down so i cant verify,neutral
3142,neutral,IzzySc Hi Isla I hope it does too,neutral
3149,neutral,cutiemoet i meant i cnt help but stop chattin wid her    gud dat u noe everything so do u think its fair,neutral
3161,neutral,July issue is stressing me out,neutral
3172,neutral,httptwitpiccom667hh  this is what happened after installing office for Mac  badmicrosoft,neutral
3177,neutral,Its funny how I want something even more now that someone else has it and i cant anymore    hahaha NEXT,neutral
3181,neutral,Clumsyflic,neutral
3192,neutral,The girl in the hair salon asked me quotShall I trim your eyebrowsquot How old do I feel,neutral
3194,neutral,Deucie picked up by his sitter for the weekend,neutral
3199,neutral,Has lost his vocie and Adele is laughing at me LOL and still wondering why Im in college on me week off,neutral
3211,neutral,my littelist fish udon is dearly departed,neutral
3213,neutral,karess I do feel bad for him too Especially na ngayon pa siya nagrerehab siya and all Wrong timing Still maybe he had it coming,neutral
3215,empty,is leading dull life this Friday Babysitting,neutral
3221,empty,so bored,neutral
3223,empty,You fooled me,neutral
3236,neutral,still need new pics on my phone  and music,neutral
3238,neutral,So slpy 2day  zzzz,neutral
3242,neutral,need to get a hand,neutral
3248,neutral,christianedward its a good sized family room so not too cramped watched match in room  Watched tv on iplayer after kids asleep,neutral
3249,neutral,1am quietly tidying up after dinner party Whilst closing tupprwre lid centre island in my kitchen collapses Wakes baby Mayhem ensues,neutral
3256,neutral,dc493 me too  she better be back soon dude this is my typical bedtime but look who is talking what are YOU doing up so late,neutral
3259,neutral,all my files got deleted,neutral
3271,neutral,geekgrrl  I missed one,neutral
3275,neutral,LimeIce awww dangness  i cant wait to see the picture  lime green elementswooot,neutral
3278,empty,Woe its definitely NO fun to travel first class with a bike You have to fight your way through 7 coaches til you reach your seat,neutral
3282,neutral,home for the nite sleeping on the pull out bed with Maggie wishing it was kyla_durden  I got to find a apt,neutral
3284,neutral,epic writing fail ew going to try and sleep,neutral
3286,neutral,jonpaulkaiser love the stuff he sell you should help this guy with his logo and shop  its kinda Wordart,neutral
3293,neutral,JohnCleese    Mc  John  sim posit  3 yr passed  no  softees   stranded without warren tea out  tech spec  kaching ,neutral
3294,neutral,Reynolds_x all three are in the first 2 weeks of june for me,neutral
3295,empty,chrisontv88 I had a joke for you but its too long to tweet,neutral
3300,neutral,Sarahies this week has dragged a bit for me too  have an essay to write about the seaside then Im seeing eddie izzard tonight x,neutral
3303,neutral,woke up,neutral
3312,neutral,IBood DOWN,neutral
3316,neutral,So tired,neutral
3323,neutral,Things arent just as easy and simple as they seem to be,neutral
3329,neutral,sdrb  Youve got to love fly tippers httptinyurlcommt4opc  Worst Ive seen is a dead mule dumped on Holmbury Hill,neutral
3331,neutral,Nicers Im pretty sure my bum shape will still be imprinted there,neutral
3339,neutral,Helena210 No one to rub it in,neutral
3343,neutral,Mezandy me DOcreative,neutral
3344,neutral,blue_cupcakes  sometimes plugging it into 240 can fix problems,neutral
3348,empty,sittin here bored az hellnuffin 2 do at lyk 330 in da morning in monroelouisiana,neutral
3349,neutral,Working now,neutral
3350,neutral,Moodle Intro training this morning ages since ive done that and only 2 bookings,neutral
3352,neutral,but pennyessex Humira isnt right for everyone Some respond better to Enbrel Ask your Rheumy But not much longterm testing done,neutral
3354,neutral,benno37 I have been subtly replacing it with quotpenetration testingquot when I see it but nobodys caught on yet,neutral
3358,neutral,says headache  httpplurkcompwydaf,neutral
3359,neutral,On a day like today I would wear shorts and tshirt but now Im at DHQ its office wear,neutral
3365,neutral,hasin my bad,neutral
3366,neutral,vxpresxv aww me too,neutral
3373,neutral,wanting to nap but if i sleep i might not wake up before kyle gets here  and sooo hungry,neutral
3375,neutral,myinkyfingersAU I cant take it,neutral
3377,empty,DonnieWahlberg lol i wos gona send mine in bt i was too late  xx,neutral
3380,neutral,Cashflow forecasts are fun but big red numbers arent,neutral
3392,neutral,On my way home in the sunshine with a bag full of my stuff from work,neutral
3396,neutral,i wish i can go to two different schools at the same time,neutral
3401,neutral,httptwitpiccom6698b  Clean,neutral
3405,neutral,trishastewart  ooh Dont like horseradish  Any alternatives,neutral
3409,neutral,Odbod Yeah its the Ford Focus Titanium you only get the helicopter add on with the topend luxury models unfortunately,neutral
3418,neutral,JackAllTimeLow wish you were coming to Perth,neutral
3420,neutral,Damevegas am alive   but at work   finish at 1300   sun is out,neutral
3422,empty,headed to the hospital i cant take the pain anymore,neutral
3426,neutral,should be going nfg tonight,neutral
3430,neutral,Its cause you give me a reason to assume   httptweetsg,neutral
3436,neutral,up and about to do my hairugh i dont want to go to work today,neutral
3438,neutral,mayhemstyle Well I live in Ohio  but heres our California parks httptinyurlcomnmr7pc,neutral
